shop_name,product_name,shelf_price,image_url
IKI,"Avokadai HASS, 500 g",1.24 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_YmK0aF7YBef9009hyj4l.jpg?generation=1582202027645425&alt=media
IKI,"Tualetinis popierius ZEWA DELUXE WHITE (3 sluoksnių), 8 vnt.",3.39 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_xdJ0ck6p1bP2DlWJrDXK_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_mFc9BhCPRvoQescZIesq_thumb.jpg?generation=1689833819965482&alt=media
IKI,SALDŽIOSIOS BULVĖS,1.49 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_wWa5Lz4xOybmeKV885lp.jpg?generation=1639123248856347&alt=media
IKI,Fasuoti obuoliai IKI ŪKIS,1.59 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_A8ICR7VE6eegTvrZkk4N.jpg?generation=1631122130652462&alt=media
IKI,"Puskietis fermentinis sūris DVARO, 50% r.s.m., 150 g",1.91 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fchain_products%2FIKI%2Fthumb_XbMBjvNNH3jWDngaWKCP.jpg?generation=1631695741475285&alt=media
IKI,"Konservuoti, susmulkinti pomidorai FIORINO, 425 ml",0.89 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_IxV4tn0xSLKK4WxhCMlE.jpg?generation=1639147452990678&alt=media
IKI,Obuoliai JONAGOLD saldžiarūgščiai,0.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_hAEZb6SLcvKz2HOlZZKK.jpg?generation=1582203930571317&alt=media
IKI,Kopūstai CLEVER,0.49 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_NNExNUbph4P4eOz3cXGN.jpg?generation=1582199385039447&alt=media
IKI,"Virti burokėliai KVEDARŲ ŪKIS, 500 g",0.69 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_vA41Genv0MUYQpJsfF1L_xGdb10o0VzY1SFD6eDjbpqgxmW02_MaOB1L2nz9TM4hjYuzjL_thumb.jpg?generation=1661774369727956&alt=media
IKI,"Šaltai rūkyta pjaustyta lašišų filė ZIGMAS, 100 g",2.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fchain_products%2FIKI%2Fthumb_mbPJGKKi79yXLLu2x32e.jpg?generation=1631695890670247&alt=media
IKI,ICEBERG SALOTOS,1.39 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_2539_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_dSgSdcM1ApMWMt9Kz6A1.webp?alt=media&token=ccd63576-31ac-41ee-bb74-04a30df7ee5a
IKI,"Raudoni greipfrutai, 1kg",1.95 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_kqfaP0MC0YKYKdVGfTGU.jpg?generation=1631695792965102&alt=media
IKI,"Salotos vazonėlyje LOLLO BIONDO, 1 vnt.",0.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_264702_W5RvAbpnRicygag1V4nopPhtD8z2_soKdujWsLEDLAKKMPyv3.webp?alt=media&token=edbfbcef-0bf5-4244-9076-08e618b3bedf
IKI,"Šviežia viščiukų broilerių šlaunelių mėsa VILNIAUS PAUKŠTYNAS, 500 g",4.39 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_283166_uF3DptJQvjXHqmno4Mal_q2xA2xSGarnjeFJcCk3a.webp?alt=media&token=7839a766-c01c-4a25-9943-57c0e55ae8ab
IKI,Persimonai,2.49 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_UV2teR7kDiF9w4PhN94R.jpg?generation=1639147504141763&alt=media
IKI,"Tepamasis sūris PHILADELPHIA ORIGINAL, 21,5% riebumo, 200 g",2.39 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fchain_products%2FIKI%2Fthumb_b17R2o5eoSCkIwqglFvB.jpg?generation=1631695864300911&alt=media
IKI,"Įvairių vaisių sulčių gėrimas ELMENHORSTER su vitaminais (20%), 2 l",1.69 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_Ez4EIRxvuxZUSqj1sPtE_xGdb10o0VzY1SFD6eDjbpqgxmW02_s6Ggjn2RBOXJ3aw3lK4T_thumb.jpg?generation=1650627836332664&alt=media
IKI,"Gazuotas gėrimas COCA COLA ZERO, 1,5 l",1.19 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_234595_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_mbxWpFYkVEKTN8VdKQvt.webp?alt=media&token=521ba00f-1a1a-43c8-a435-80562e762db5
IKI,"Natūralus ŽEMAITIJOS kefyras, 2,5%, 900 g",1.27 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_70930_W5RvAbpnRicygag1V4nopPhtD8z2_IuLrUwI4T1abzEpEopVF.webp?alt=media&token=67aff9d0-a158-4e9c-ac08-e7975cef8921
IKI,"UAT pienas MŪ be laktozės, 2,5% rieb., 1 l",1.79 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_U9bLUIaAqn8JuCFBXPj3.jpg?generation=1631696100502879&alt=media
IKI,"Raudonosios besėklės vynuogės, 500 g",2.49 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_tVx0FyEdfJ6F4P1OIXXl.jpg?generation=1591031531660086&alt=media
IKI,Juodieji pomidorai KUMATO,3.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_qbbLHqofOYIccaJNAbuj.jpg?generation=1639147505998903&alt=media
IKI,BROILERIŲ FILĖ ATVĖSINTA UŽAUGINTA BE ANTIBIOTIKŲ,5.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_bEJg5IwePSqvwzKdbKqj_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_FJUqo16cnp9TQItyUP9c_thumb.jpg?generation=1687354214971053&alt=media
IKI,Kepintos ir sūdytos pistacijos,13.19 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_vhAZFcMQxkXhjMEz8MtR.jpg?generation=1631695726715806&alt=media
IKI,"Tualetinis popierius ZEWA DELUXE WHITE 3SL, 24 vnt.",8.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_5FxpV4hV7PdVQb9HYOjp_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_oYWz853WNmf1yYPU21oi_thumb.jpg?generation=1689833825139547&alt=media
IKI,"Plautų salotų mišinys Fit&Easy FAMILY, 150 g",1.11 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_265818_Pos12xpkYpPSKaVDW3jqu7xnlg23_xEObFN2fylAx1TERccCL.webp?alt=media&token=15a6bf06-c5a3-4958-ab39-71af4e3fd13d
IKI,"Sūris mocarela light GALBANI, 125 g",1.43 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_y3zynCEkAouTbzhUZOdM_xGdb10o0VzY1SFD6eDjbpqgxmW02_MvYOgvIlzML7Gyfc55yx_thumb.jpg?generation=1656439161683218&alt=media
IKI,"Šokoladinių batonėlių rinkinys KINDER PINGUI, 144 g",2.19 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fchain_products%2FIKI%2Fthumb_lPS8h3NACNMGVr6UiSIR.jpg?generation=1631696113238750&alt=media
IKI,"Baklažanai BON VIA, 1 vnt",0.89 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_30172_OrXUvGAuc2NCJDRvzNOTXOM3rsp1_65L4IJH6Qs9B4upd1auc.webp?alt=media&token=8ac93474-9364-4574-8eae-aed2d19b1146
IKI,"Saulėgrąžų aliejus NATURA, 1 l",2.39 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_Q71z9qFfc60MG4ae4Q2t_xGdb10o0VzY1SFD6eDjbpqgxmW02_KOpxTdEQ3igsFoPW3Us1_thumb.jpg?generation=1673609263052985&alt=media
IKI,"Virtos GIMINIŲ dešrelės, a. r., 860 g",3.99 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_246723_uF3DptJQvjXHqmno4Mal_QCUYiDd5Fw3cvz0WhTRV.webp?alt=media&token=ef54df9c-0335-495e-9ea5-25caacd4636a
IKI,"Viščiukų broilerių blauzdelės be sąnario užauginta be antibiotikų, 500 g",2.79 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_273357_W5RvAbpnRicygag1V4nopPhtD8z2_R2uN45FE1QPsj76bMhMT.webp?alt=media&token=d5fb4d07-d765-4431-83b8-93f23161ea33
IKI,"Šviežių petražolių ryšulėlis, 50 g",0.79 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fchain_products%2FIKI%2Fthumb_jviThYyU59jGJZEaCAEA.jpg?generation=1639123419868626&alt=media
IKI,"Šilauogės, 400 g",3.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_YcvEcbrNh1ekADlq6aVy_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_5LFAFHVsxBR9TP5lWZIM_thumb.webp?generation=1702553322626992&alt=media
IKI,Geltonieji melionai,1.49 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_W2ofNbizkVz7n8FjkL0F.jpg?generation=1638635210645358&alt=media
IKI,"Tarkuotas sūris ROKIŠKIO MOZZARELLA 43% rieb. s.m., 200 g",2.39 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_264241_W5RvAbpnRicygag1V4nopPhtD8z2_02MeBq6J7BFPPjMmwZn3.webp?alt=media&token=801f23b3-0dc8-4e28-a8c0-55365a4e814e
IKI,Mėlynosios slyvos,1.69 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_xgiHvCvTvmZsk4DBhmDT_xGdb10o0VzY1SFD6eDjbpqgxmW02_2Dvu1H1pwIK317Avd9ds_thumb.jpg?generation=1645622914684369&alt=media
IKI,Kiaulienos dešrelės su kmynais PAGAMINTA IKI,5.09 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_Vger6XkhYkY6x88C6JWb.jpg?generation=1631695901119616&alt=media
IKI,Didysis avokadas HASS,0.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_TdmqfBMG84R3VlPfon3F.jpg?generation=1643184101111672&alt=media
IKI,Šviežios tradicinės Lietuviškos dešrelės PAGAMINTA IKI,5.52 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fproducts%2Fthumb_iEzKRIggLgLswgVpeYZE.jpg?generation=1631695880806518&alt=media
IKI,"Glaistytas varškės sūrelis URIGA su aguonomis, 50 g",0.69 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fchain_products%2FIKI%2Fthumb_UVIkV4KusR513yS9ZwO1.jpg?generation=1633417219458749&alt=media
IKI,"Granatai, 1 vnt.",0.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_KJCBkgoxMYvU98FgdBrW_CvKfTzV4TN5U8BTMF1Hl_cTAkEjfDTeMFXf0e6W4JKKhwXXA3_LRkm3xF88tzfBYEpHFvM_thumb.webp?generation=1698320162853877&alt=media
IKI,"Šokoladas MILKA WHOLENUTS, 100 g",1.29 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_96013_Y5wHCakiRVc8Kf1fJt96vh8Tr2I2_qSEsoPciDqT1Ke0dl4vK.webp?alt=media&token=52ac64a8-d3bc-47d8-a6d7-ea6f5352a89d
IKI,"Rokiškio NAMINĖ grietinė, 30% rieb., 200 g",1.51 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_PAzLNSRQwej2cbQejaO7_xGdb10o0VzY1SFD6eDjbpqgxmW02_qAeTpnUQYPP9NNFXEyom_thumb.jpg?generation=1676450889848821&alt=media
IKI,"Tarkuotas sūris makaronams, 42% rieb. 200g",1.99 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2Fglobal_zH9fqklt8BVrnYPMqNjr_W5RvAbpnRicygag1V4nopPhtD8z2_H86rRWDa5MFJWgSGa5rL_thumb.jpg?generation=1684847141963759&alt=media
IKI,"Popieriniai rankšluosčiai RENOVA MAXI ABSORPTION EXTRA XXL, 2 vnt.",2.09 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FCvKfTzV4TN5U8BTMF1Hl_220725_CvKfTzV4TN5U8BTMF1Hl_W5RvAbpnRicygag1V4nopPhtD8z2_kXfMkKjBfl1z5i4uVU7y_thumb.jpg?generation=1695808322638336&alt=media
IKI,"Šokoladinis batonėlis MANIJA su lazdynų riešutais, 49 g",0.69 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fchain_products%2FIKI%2Fthumb_G2bMThD6mDv6BkIkpDnf.jpg?generation=1631695786198745&alt=media
IKI,"Malta kava JACOBS KRONUNG, 500 g",7.29 €,https://firebasestorage.googleapis.com/v0/b/lastmile-ui/o/import%2Fphotos%2Fconverted%2Fproduct%2FthumbUrl%2FCvKfTzV4TN5U8BTMF1Hl_4326_W5RvAbpnRicygag1V4nopPhtD8z2_in5nR8nCPGB5RzYY3dWg.webp?alt=media&token=e53f6b95-4097-4d96-928e-2530f0c4a12e
IKI,"Kvietiniai EKSTRA miltai KAUNO GRŪDAI, 405 D, 1,75 kg",1.39 €,https://storage.googleapis.com/download/storage/v1/b/lastmile-ui/o/images%2Fchain_products%2FIKI%2Fthumb_LxmYduqGQG4gb8YaDXHV.jpg?generation=1631696080974279&alt=media
